@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
5448,354,0,40444,29787,0.575871,1,0.008677,1,0.991323,0.017205,0.577998,1.730109,0.049312
5449,354,0,40435,29796,0.575743,1,0.008679,1,0.991321,0.017208,0.577871,1.730491,0.049315
5450,354,0,40433,29798,0.575714,1,0.008679,1,0.991321,0.017209,0.577842,1.730576,0.049325
5451,354,0,40431,29800,0.575686,1,0.00868,1,0.99132,0.01721,0.577814,1.730661,0.049326
5452,354,0,40430,29801,0.575672,1,0.00868,1,0.99132,0.01721,0.5778,1.730703,0.049326
5453,354,0,40426,29805,0.575615,1,0.008681,1,0.991319,0.017212,0.577743,1.730873,0.049326
5454,354,0,40425,29806,0.575601,1,0.008681,1,0.991319,0.017212,0.577729,1.730915,0.049329
5455,354,0,40424,29807,0.575586,1,0.008681,1,0.991319,0.017213,0.577715,1.730958,0.049337
5456,354,0,40423,29808,0.575572,1,0.008681,1,0.991319,0.017213,0.577701,1.731,0.049337
5457,354,0,40421,29810,0.575544,1,0.008682,1,0.991318,0.017214,0.577672,1.731085,0.049339
5458,354,0,40418,29813,0.575501,1,0.008682,1,0.991318,0.017215,0.57763,1.731213,0.049342
5459,354,0,40415,29816,0.575458,1,0.008683,1,0.991317,0.017217,0.577587,1.73134,0.049344
5460,354,0,40413,29818,0.57543,1,0.008683,1,0.991317,0.017217,0.577559,1.731425,0.049353
5461,354,0,40412,29819,0.575415,1,0.008684,1,0.991316,0.017218,0.577545,1.731467,0.049363
5462,354,0,40408,29823,0.575358,1,0.008685,1,0.991315,0.01722,0.577488,1.731637,0.049376
5463,354,0,40407,29824,0.575344,1,0.008685,1,0.991315,0.01722,0.577474,1.73168,0.049378
5464,354,0,40406,29825,0.57533,1,0.008685,1,0.991315,0.01722,0.57746,1.731722,0.049381
5465,354,0,40405,29826,0.575316,1,0.008685,1,0.991315,0.017221,0.577446,1.731765,0.049382
5466,354,0,40404,29827,0.575302,1,0.008685,1,0.991315,0.017221,0.577431,1.731807,0.049382
5467,354,0,40403,29828,0.575287,1,0.008686,1,0.991314,0.017222,0.577417,1.73185,0.049382
5468,354,0,40402,29829,0.575273,1,0.008686,1,0.991314,0.017222,0.577403,1.731892,0.049382
5469,354,0,40401,29830,0.575259,1,0.008686,1,0.991314,0.017223,0.577389,1.731935,0.049382
5470,354,0,40400,29831,0.575245,1,0.008686,1,0.991314,0.017223,0.577375,1.731977,0.049382
5471,354,0,40399,29832,0.57523,1,0.008686,1,0.991314,0.017223,0.577361,1.73202,0.049382
5472,354,0,40398,29833,0.575216,1,0.008687,1,0.991313,0.017224,0.577346,1.732062,0.049382
5473,354,0,40397,29834,0.575202,1,0.008687,1,0.991313,0.017224,0.577332,1.732105,0.049382
5474,354,0,40396,29835,0.575188,1,0.008687,1,0.991313,0.017225,0.577318,1.732147,0.049382
5475,354,0,40395,29836,0.575173,1,0.008687,1,0.991313,0.017225,0.577304,1.73219,0.049382
5476,354,0,40394,29837,0.575159,1,0.008688,1,0.991312,0.017225,0.57729,1.732232,0.049382
5477,354,0,40393,29838,0.575145,1,0.008688,1,0.991312,0.017226,0.577276,1.732275,0.049382
5478,354,0,40392,29839,0.575131,1,0.008688,1,0.991312,0.017226,0.577261,1.732317,0.049382
5479,354,0,40391,29840,0.575116,1,0.008688,1,0.991312,0.017227,0.577247,1.73236,0.049382
5480,354,0,40390,29841,0.575102,1,0.008688,1,0.991312,0.017227,0.577233,1.732402,0.049382
5481,354,0,40389,29842,0.575088,1,0.008689,1,0.991311,0.017228,0.577219,1.732445,0.049382
5482,354,0,40388,29843,0.575074,1,0.008689,1,0.991311,0.017228,0.577205,1.732487,0.049382
5483,354,0,40387,29844,0.575059,1,0.008689,1,0.991311,0.017228,0.577191,1.73253,0.049385
5484,354,0,40386,29845,0.575045,1,0.008689,1,0.991311,0.017229,0.577176,1.732572,0.049386
5485,354,0,40385,29846,0.575031,1,0.008689,1,0.991311,0.017229,0.577162,1.732615,0.049386
5486,354,0,40384,29847,0.575017,1,0.00869,1,0.99131,0.01723,0.577148,1.732657,0.049387
5487,354,0,40383,29848,0.575002,1,0.00869,1,0.99131,0.01723,0.577134,1.7327,0.049394
5488,354,0,40382,29849,0.574988,1,0.00869,1,0.99131,0.01723,0.57712,1.732743,0.049396
5489,354,0,40381,29850,0.574974,1,0.00869,1,0.99131,0.017231,0.577106,1.732785,0.049397
5490,354,0,40380,29851,0.57496,1,0.008691,1,0.991309,0.017231,0.577091,1.732828,0.049397
5491,354,0,40378,29853,0.574931,1,0.008691,1,0.991309,0.017232,0.577063,1.732913,0.049397
5492,354,0,40377,29854,0.574917,1,0.008691,1,0.991309,0.017233,0.577049,1.732955,0.049399
5493,354,0,40376,29855,0.574903,1,0.008691,1,0.991309,0.017233,0.577035,1.732998,0.0494
5494,354,0,40375,29856,0.574889,1,0.008692,1,0.991308,0.017233,0.577021,1.73304,0.049401
5495,354,0,40374,29857,0.574874,1,0.008692,1,0.991308,0.017234,0.577006,1.733083,0.049401
5496,354,0,40371,29860,0.574832,1,0.008692,1,0.991308,0.017235,0.576964,1.733211,0.049401
5497,354,0,40370,29861,0.574817,1,0.008693,1,0.991307,0.017236,0.57695,1.733253,0.049407
5498,354,0,40369,29862,0.574803,1,0.008693,1,0.991307,0.017236,0.576936,1.733296,0.049408
5499,354,0,40368,29863,0.574789,1,0.008693,1,0.991307,0.017236,0.576921,1.733338,0.049413
5500,354,0,40360,29871,0.574675,1,0.008695,1,0.991305,0.01724,0.576808,1.733679,0.049413
5501,354,0,40359,29872,0.574661,1,0.008695,1,0.991305,0.01724,0.576794,1.733721,0.049413
5502,354,0,40358,29873,0.574647,1,0.008695,1,0.991305,0.017241,0.57678,1.733764,0.049413
5503,354,0,40357,29874,0.574632,1,0.008695,1,0.991305,0.017241,0.576766,1.733807,0.049413
5504,354,0,40356,29875,0.574618,1,0.008696,1,0.991304,0.017241,0.576751,1.733849,0.049417
5505,354,0,40355,29876,0.574604,1,0.008696,1,0.991304,0.017242,0.576737,1.733892,0.049423
5506,354,0,40354,29877,0.57459,1,0.008696,1,0.991304,0.017242,0.576723,1.733934,0.049427
5507,354,0,40352,29879,0.574561,1,0.008697,1,0.991303,0.017243,0.576695,1.73402,0.049427
5508,354,0,40350,29881,0.574533,1,0.008697,1,0.991303,0.017244,0.576666,1.734105,0.049433
5509,354,0,40349,29882,0.574518,1,0.008697,1,0.991303,0.017244,0.576652,1.734147,0.049438
5510,354,0,40348,29883,0.574504,1,0.008697,1,0.991303,0.017245,0.576638,1.73419,0.04944
5511,354,0,40343,29888,0.574433,1,0.008698,1,0.991302,0.017247,0.576567,1.734403,0.049443
5512,354,0,40341,29890,0.574404,1,0.008699,1,0.991301,0.017248,0.576539,1.734488,0.049443
5513,354,0,40340,29891,0.57439,1,0.008699,1,0.991301,0.017248,0.576525,1.734531,0.049454
5514,354,0,40333,29898,0.574291,1,0.008701,1,0.991299,0.017251,0.576426,1.734829,0.049454
5515,354,0,40332,29899,0.574276,1,0.008701,1,0.991299,0.017251,0.576411,1.734872,0.049458
5516,354,0,40329,29902,0.574234,1,0.008701,1,0.991299,0.017253,0.576369,1.735,0.049459
5517,354,0,40328,29903,0.574219,1,0.008702,1,0.991298,0.017253,0.576355,1.735043,0.049462
5518,354,0,40327,29904,0.574205,1,0.008702,1,0.991298,0.017254,0.576341,1.735085,0.049464
5519,354,0,40314,29917,0.57402,1,0.008705,1,0.991295,0.017259,0.576156,1.73564,0.049476
5520,354,0,40313,29918,0.574006,1,0.008705,1,0.991295,0.017259,0.576142,1.735682,0.049477
5521,354,0,40312,29919,0.573992,1,0.008705,1,0.991295,0.01726,0.576128,1.735725,0.049478
5522,354,0,40311,29920,0.573977,1,0.008705,1,0.991295,0.01726,0.576114,1.735768,0.049478
5523,354,0,40310,29921,0.573963,1,0.008705,1,0.991295,0.017261,0.5761,1.735811,0.04948
5524,354,0,40309,29922,0.573949,1,0.008706,1,0.991294,0.017261,0.576086,1.735853,0.04948
5525,354,0,40308,29923,0.573935,1,0.008706,1,0.991294,0.017262,0.576071,1.735896,0.049484
5526,354,0,40304,29927,0.573878,1,0.008707,1,0.991293,0.017263,0.576015,1.736067,0.049491
5527,354,0,40303,29928,0.573863,1,0.008707,1,0.991293,0.017264,0.576001,1.736109,0.049493
5528,354,0,40302,29929,0.573849,1,0.008707,1,0.991293,0.017264,0.575986,1.736152,0.049494
5529,354,0,40301,29930,0.573835,1,0.008707,1,0.991293,0.017265,0.575972,1.736195,0.049495
5530,354,0,40300,29931,0.573821,1,0.008708,1,0.991292,0.017265,0.575958,1.736238,0.0495
5531,354,0,40299,29932,0.573806,1,0.008708,1,0.991292,0.017265,0.575944,1.73628,0.049503
5532,354,0,40298,29933,0.573792,1,0.008708,1,0.991292,0.017266,0.57593,1.736323,0.049505
5533,354,0,40297,29934,0.573778,1,0.008708,1,0.991292,0.017266,0.575916,1.736366,0.04951
5534,354,0,40296,29935,0.573764,1,0.008708,1,0.991292,0.017267,0.575901,1.736408,0.04951
5535,354,0,40293,29938,0.573721,1,0.008709,1,0.991291,0.017268,0.575859,1.736537,0.049515
5536,354,0,40285,29946,0.573607,1,0.008711,1,0.991289,0.017271,0.575746,1.736878,0.049519
5537,354,0,40284,29947,0.573593,1,0.008711,1,0.991289,0.017272,0.575731,1.736921,0.049525
5538,354,0,40283,29948,0.573579,1,0.008711,1,0.991289,0.017272,0.575717,1.736964,0.049528
5539,354,0,40282,29949,0.573564,1,0.008711,1,0.991289,0.017273,0.575703,1.737007,0.049528
5540,354,0,40281,29950,0.57355,1,0.008712,1,0.991288,0.017273,0.575689,1.737049,0.049529
5541,354,0,40280,29951,0.573536,1,0.008712,1,0.991288,0.017273,0.575675,1.737092,0.049541
5542,354,0,40279,29952,0.573522,1,0.008712,1,0.991288,0.017274,0.575661,1.737135,0.049544
5543,354,0,40278,29953,0.573507,1,0.008712,1,0.991288,0.017274,0.575646,1.737178,0.049545
5544,354,0,40276,29955,0.573479,1,0.008713,1,0.991287,0.017275,0.575618,1.737263,0.049551
5545,354,0,40275,29956,0.573465,1,0.008713,1,0.991287,0.017275,0.575604,1.737306,0.049556
5546,354,0,40274,29957,0.57345,1,0.008713,1,0.991287,0.017276,0.57559,1.737349,0.049557
5547,354,0,40273,29958,0.573436,1,0.008713,1,0.991287,0.017276,0.575576,1.737391,0.049563
5548,354,0,40272,29959,0.573422,1,0.008714,1,0.991286,0.017277,0.575561,1.737434,0.049565
5549,354,0,40268,29963,0.573365,1,0.008714,1,0.991286,0.017278,0.575505,1.737605,0.049574
5550,354,0,40267,29964,0.573351,1,0.008715,1,0.991285,0.017279,0.575491,1.737648,0.049589
5551,354,0,40266,29965,0.573337,1,0.008715,1,0.991285,0.017279,0.575476,1.737691,0.049589
5552,354,0,40265,29966,0.573322,1,0.008715,1,0.991285,0.01728,0.575462,1.737734,0.049594
5553,354,0,40255,29976,0.57318,1,0.008717,1,0.991283,0.017284,0.575321,1.738161,0.049595
5554,354,0,40253,29978,0.573151,1,0.008718,1,0.991282,0.017285,0.575292,1.738247,0.049597
5555,354,0,40252,29979,0.573137,1,0.008718,1,0.991282,0.017285,0.575278,1.73829,0.049599
5556,354,0,40230,30001,0.572824,1,0.008723,1,0.991277,0.017294,0.574966,1.739232,0.049599
5557,354,0,40229,30002,0.57281,1,0.008723,1,0.991277,0.017295,0.574952,1.739275,0.0496
5558,354,0,40228,30003,0.572795,1,0.008723,1,0.991277,0.017295,0.574938,1.739318,0.049609
5559,354,0,40227,30004,0.572781,1,0.008723,1,0.991277,0.017296,0.574924,1.739361,0.049612
5560,354,0,40226,30005,0.572767,1,0.008724,1,0.991276,0.017296,0.57491,1.739404,0.049612
5561,354,0,40222,30009,0.57271,1,0.008724,1,0.991276,0.017298,0.574853,1.739575,0.049613
5562,354,0,40221,30010,0.572696,1,0.008725,1,0.991275,0.017298,0.574839,1.739618,0.049615
5563,354,0,40220,30011,0.572682,1,0.008725,1,0.991275,0.017299,0.574825,1.739661,0.049616
5564,354,0,40218,30013,0.572653,1,0.008725,1,0.991275,0.0173,0.574796,1.739747,0.049619
5565,354,0,40217,30014,0.572639,1,0.008725,1,0.991275,0.0173,0.574782,1.73979,0.04962
5566,354,0,40216,30015,0.572625,1,0.008726,1,0.991274,0.0173,0.574768,1.739832,0.049621
5567,354,0,40215,30016,0.57261,1,0.008726,1,0.991274,0.017301,0.574754,1.739875,0.049627
5568,354,0,40214,30017,0.572596,1,0.008726,1,0.991274,0.017301,0.57474,1.739918,0.04963
5569,354,0,40213,30018,0.572582,1,0.008726,1,0.991274,0.017302,0.574726,1.739961,0.049631
5570,354,0,40212,30019,0.572568,1,0.008727,1,0.991273,0.017302,0.574711,1.740004,0.049643
5571,354,0,40208,30023,0.572511,1,0.008727,1,0.991273,0.017304,0.574655,1.740176,0.049646
5572,354,0,40206,30025,0.572482,1,0.008728,1,0.991272,0.017305,0.574626,1.740261,0.049647
5573,354,0,40203,30028,0.57244,1,0.008728,1,0.991272,0.017306,0.574584,1.74039,0.049647
5574,354,0,40202,30029,0.572425,1,0.008729,1,0.991271,0.017306,0.57457,1.740433,0.049647
5575,354,0,40201,30030,0.572411,1,0.008729,1,0.991271,0.017307,0.574556,1.740476,0.049647
5576,354,0,40200,30031,0.572397,1,0.008729,1,0.991271,0.017307,0.574541,1.740519,0.049647
5577,354,0,40199,30032,0.572383,1,0.008729,1,0.991271,0.017308,0.574527,1.740562,0.04965
5578,354,0,40198,30033,0.572368,1,0.00873,1,0.99127,0.017308,0.574513,1.740605,0.049654
5579,354,0,40197,30034,0.572354,1,0.00873,1,0.99127,0.017308,0.574499,1.740648,0.049656
5580,354,0,40195,30036,0.572326,1,0.00873,1,0.99127,0.017309,0.57447,1.740733,0.049661
5581,354,0,40193,30038,0.572297,1,0.008731,1,0.991269,0.01731,0.574442,1.740819,0.049663
5582,354,0,40192,30039,0.572283,1,0.008731,1,0.991269,0.017311,0.574428,1.740862,0.049667
5583,354,0,40187,30044,0.572212,1,0.008732,1,0.991268,0.017313,0.574357,1.741077,0.04967
5584,354,0,40186,30045,0.572197,1,0.008732,1,0.991268,0.017313,0.574343,1.74112,0.049678
5585,354,0,40185,30046,0.572183,1,0.008732,1,0.991268,0.017313,0.574329,1.741163,0.049679
5586,354,0,40184,30047,0.572169,1,0.008733,1,0.991267,0.017314,0.574315,1.741206,0.049681
5587,354,0,40183,30048,0.572155,1,0.008733,1,0.991267,0.017314,0.5743,1.741249,0.049696
5588,354,0,40174,30057,0.572027,1,0.008735,1,0.991265,0.017318,0.574173,1.741635,0.049696
5589,354,0,40173,30058,0.572012,1,0.008735,1,0.991265,0.017319,0.574159,1.741678,0.049697
5590,354,0,40172,30059,0.571998,1,0.008735,1,0.991265,0.017319,0.574145,1.741721,0.049697
5591,354,0,40171,30060,0.571984,1,0.008735,1,0.991265,0.017319,0.57413,1.741764,0.049698
5592,354,0,40169,30062,0.571955,1,0.008736,1,0.991264,0.01732,0.574102,1.74185,0.049705
5593,354,0,40168,30063,0.571941,1,0.008736,1,0.991264,0.017321,0.574088,1.741893,0.049705
5594,354,0,40167,30064,0.571927,1,0.008736,1,0.991264,0.017321,0.574074,1.741936,0.049705
5595,354,0,40166,30065,0.571913,1,0.008736,1,0.991264,0.017322,0.57406,1.741979,0.049705
5596,354,0,40165,30066,0.571898,1,0.008737,1,0.991263,0.017322,0.574045,1.742022,0.049706
5597,354,0,40164,30067,0.571884,1,0.008737,1,0.991263,0.017322,0.574031,1.742065,0.049712
5598,354,0,40163,30068,0.57187,1,0.008737,1,0.991263,0.017323,0.574017,1.742108,0.049718
5599,354,0,40160,30071,0.571827,1,0.008738,1,0.991262,0.017324,0.573975,1.742237,0.049719
5600,354,0,40159,30072,0.571813,1,0.008738,1,0.991262,0.017324,0.57396,1.74228,0.049728
5601,354,0,40158,30073,0.571799,1,0.008738,1,0.991262,0.017325,0.573946,1.742323,0.049732
5602,354,0,40157,30074,0.571785,1,0.008738,1,0.991262,0.017325,0.573932,1.742366,0.049744
5603,354,0,40156,30075,0.57177,1,0.008739,1,0.991261,0.017326,0.573918,1.742409,0.049745
5604,354,0,40155,30076,0.571756,1,0.008739,1,0.991261,0.017326,0.573904,1.742452,0.049748
5605,354,0,40154,30077,0.571742,1,0.008739,1,0.991261,0.017327,0.57389,1.742495,0.049758
5606,354,0,40153,30078,0.571728,1,0.008739,1,0.991261,0.017327,0.573875,1.742538,0.049759
5607,354,0,40152,30079,0.571713,1,0.008739,1,0.991261,0.017327,0.573861,1.742581,0.049766
5608,354,0,40138,30093,0.571514,1,0.008742,1,0.991258,0.017333,0.573663,1.743184,0.049769
5609,354,0,40126,30105,0.571343,1,0.008745,1,0.991255,0.017338,0.573493,1.743701,0.049773
5610,354,0,40125,30106,0.571329,1,0.008745,1,0.991255,0.017339,0.573479,1.743744,0.049803
5611,354,0,40124,30107,0.571315,1,0.008745,1,0.991255,0.017339,0.573465,1.743787,0.049804
5612,354,0,40123,30108,0.5713,1,0.008746,1,0.991254,0.01734,0.57345,1.74383,0.049809
5613,354,0,40121,30110,0.571272,1,0.008746,1,0.991254,0.017341,0.573422,1.743916,0.049811
5614,354,0,40118,30113,0.571229,1,0.008747,1,0.991253,0.017342,0.57338,1.744045,0.049813
5615,354,0,40117,30114,0.571215,1,0.008747,1,0.991253,0.017342,0.573365,1.744088,0.049819
5616,354,0,40116,30115,0.571201,1,0.008747,1,0.991253,0.017343,0.573351,1.744131,0.049821
5617,354,0,40115,30116,0.571187,1,0.008747,1,0.991253,0.017343,0.573337,1.744175,0.049833
5618,354,0,40114,30117,0.571172,1,0.008748,1,0.991252,0.017344,0.573323,1.744218,0.049846
5619,354,0,40111,30120,0.57113,1,0.008748,1,0.991252,0.017345,0.57328,1.744347,0.049848
5620,354,0,40110,30121,0.571115,1,0.008749,1,0.991251,0.017345,0.573266,1.74439,0.049851
5621,354,0,40109,30122,0.571101,1,0.008749,1,0.991251,0.017346,0.573252,1.744433,0.049857
5622,354,0,40107,30124,0.571073,1,0.008749,1,0.991251,0.017347,0.573224,1.744519,0.049868
5623,354,0,40106,30125,0.571058,1,0.008749,1,0.991251,0.017347,0.57321,1.744563,0.049874
5624,354,0,40105,30126,0.571044,1,0.00875,1,0.99125,0.017347,0.573195,1.744606,0.049894
5625,354,0,40104,30127,0.57103,1,0.00875,1,0.99125,0.017348,0.573181,1.744649,0.049897
5626,354,0,40103,30128,0.571016,1,0.00875,1,0.99125,0.017348,0.573167,1.744692,0.0499
5627,354,0,40088,30143,0.570802,1,0.008753,1,0.991247,0.017355,0.572955,1.745339,0.049901
5628,354,0,40084,30147,0.570745,1,0.008754,1,0.991246,0.017356,0.572898,1.745512,0.049903
5629,354,0,40083,30148,0.570731,1,0.008754,1,0.991246,0.017357,0.572884,1.745555,0.049922
5630,354,0,40082,30149,0.570717,1,0.008755,1,0.991245,0.017357,0.57287,1.745598,0.049924
5631,354,0,40081,30150,0.570702,1,0.008755,1,0.991245,0.017358,0.572855,1.745641,0.049935
5632,354,0,40080,30151,0.570688,1,0.008755,1,0.991245,0.017358,0.572841,1.745684,0.049936
5633,354,0,40076,30155,0.570631,1,0.008756,1,0.991244,0.01736,0.572785,1.745857,0.049952
5634,354,0,40075,30156,0.570617,1,0.008756,1,0.991244,0.01736,0.57277,1.7459,0.049953
5635,354,0,40074,30157,0.570603,1,0.008756,1,0.991244,0.017361,0.572756,1.745943,0.049953
5636,354,0,40073,30158,0.570588,1,0.008757,1,0.991243,0.017361,0.572742,1.745987,0.049957
5637,354,0,40072,30159,0.570574,1,0.008757,1,0.991243,0.017361,0.572728,1.74603,0.04997
5638,354,0,40071,30160,0.57056,1,0.008757,1,0.991243,0.017362,0.572714,1.746073,0.049973
5639,354,0,40070,30161,0.570546,1,0.008757,1,0.991243,0.017362,0.5727,1.746116,0.049978
5640,354,0,40067,30164,0.570503,1,0.008758,1,0.991242,0.017364,0.572657,1.746246,0.049993
5641,354,0,40035,30196,0.570047,1,0.008765,1,0.991235,0.017377,0.572204,1.747629,0.049993
5642,354,0,40034,30197,0.570033,1,0.008765,1,0.991235,0.017378,0.57219,1.747673,0.049997
5643,354,0,40033,30198,0.570019,1,0.008765,1,0.991235,0.017378,0.572175,1.747716,0.050002
5644,354,0,40032,30199,0.570005,1,0.008765,1,0.991235,0.017378,0.572161,1.747759,0.050003
5645,354,0,40031,30200,0.56999,1,0.008766,1,0.991234,0.017379,0.572147,1.747802,0.050007
5646,354,0,40027,30204,0.569934,1,0.008766,1,0.991234,0.017381,0.57209,1.747976,0.050009
5647,354,0,40024,30207,0.569891,1,0.008767,1,0.991233,0.017382,0.572048,1.748105,0.050013
5648,354,0,40022,30209,0.569862,1,0.008768,1,0.991232,0.017383,0.57202,1.748192,0.050013
5649,354,0,40018,30213,0.569805,1,0.008768,1,0.991232,0.017384,0.571963,1.748365,0.050018
5650,354,0,40017,30214,0.569791,1,0.008769,1,0.991231,0.017385,0.571949,1.748409,0.050024
5651,354,0,40015,30216,0.569763,1,0.008769,1,0.991231,0.017386,0.57192,1.748495,0.050027
5652,354,0,40014,30217,0.569748,1,0.008769,1,0.991231,0.017386,0.571906,1.748538,0.050028
5653,354,0,40013,30218,0.569734,1,0.00877,1,0.99123,0.017387,0.571892,1.748582,0.050038
5654,354,0,40012,30219,0.56972,1,0.00877,1,0.99123,0.017387,0.571878,1.748625,0.050044
5655,354,0,40011,30220,0.569706,1,0.00877,1,0.99123,0.017387,0.571864,1.748668,0.050049
5656,354,0,40010,30221,0.569691,1,0.00877,1,0.99123,0.017388,0.57185,1.748712,0.050054
5657,354,0,40009,30222,0.569677,1,0.00877,1,0.99123,0.017388,0.571835,1.748755,0.050055
5658,354,0,40007,30224,0.569649,1,0.008771,1,0.991229,0.017389,0.571807,1.748842,0.050055
5659,354,0,40006,30225,0.569634,1,0.008771,1,0.991229,0.01739,0.571793,1.748885,0.050055
5660,354,0,40005,30226,0.56962,1,0.008771,1,0.991229,0.01739,0.571779,1.748928,0.050055
5661,354,0,40004,30227,0.569606,1,0.008771,1,0.991229,0.01739,0.571765,1.748972,0.050065
5662,354,0,40003,30228,0.569592,1,0.008772,1,0.991228,0.017391,0.57175,1.749015,0.050065
5663,354,0,40002,30229,0.569578,1,0.008772,1,0.991228,0.017391,0.571736,1.749058,0.050065
5664,354,0,40001,30230,0.569563,1,0.008772,1,0.991228,0.017392,0.571722,1.749102,0.050065
5665,354,0,40000,30231,0.569549,1,0.008772,1,0.991228,0.017392,0.571708,1.749145,0.050066
5666,354,0,39999,30232,0.569535,1,0.008773,1,0.991227,0.017393,0.571694,1.749188,0.05007
5667,354,0,39998,30233,0.569521,1,0.008773,1,0.991227,0.017393,0.57168,1.749232,0.050075
5668,354,0,39997,30234,0.569506,1,0.008773,1,0.991227,0.017393,0.571665,1.749275,0.050075
5669,354,0,39994,30237,0.569464,1,0.008774,1,0.991226,0.017395,0.571623,1.749405,0.050079
5670,354,0,39993,30238,0.569449,1,0.008774,1,0.991226,0.017395,0.571609,1.749449,0.050082
5671,354,0,39992,30239,0.569435,1,0.008774,1,0.991226,0.017396,0.571595,1.749492,0.050088
5672,354,0,39991,30240,0.569421,1,0.008774,1,0.991226,0.017396,0.57158,1.749535,0.050089
5673,354,0,39990,30241,0.569407,1,0.008775,1,0.991225,0.017396,0.571566,1.749579,0.050096
5674,354,0,39982,30249,0.569293,1,0.008776,1,0.991224,0.0174,0.571453,1.749926,0.050098
5675,354,0,39981,30250,0.569279,1,0.008776,1,0.991224,0.0174,0.571439,1.749969,0.050099
5676,354,0,39979,30252,0.56925,1,0.008777,1,0.991223,0.017401,0.57141,1.750056,0.050101
5677,354,0,39978,30253,0.569236,1,0.008777,1,0.991223,0.017402,0.571396,1.750099,0.050102
5678,354,0,39977,30254,0.569222,1,0.008777,1,0.991223,0.017402,0.571382,1.750143,0.050103
5679,354,0,39976,30255,0.569207,1,0.008778,1,0.991222,0.017402,0.571368,1.750186,0.050104
5680,354,0,39975,30256,0.569193,1,0.008778,1,0.991222,0.017403,0.571354,1.750229,0.050106
5681,354,0,39974,30257,0.569179,1,0.008778,1,0.991222,0.017403,0.57134,1.750273,0.050107
5682,354,0,39973,30258,0.569165,1,0.008778,1,0.991222,0.017404,0.571325,1.750316,0.05011
5683,354,0,39972,30259,0.56915,1,0.008778,1,0.991222,0.017404,0.571311,1.75036,0.050111
5684,354,0,39971,30260,0.569136,1,0.008779,1,0.991221,0.017405,0.571297,1.750403,0.050118
5685,354,0,39970,30261,0.569122,1,0.008779,1,0.991221,0.017405,0.571283,1.750446,0.050118
5686,354,0,39969,30262,0.569108,1,0.008779,1,0.991221,0.017405,0.571269,1.75049,0.050129
5687,354,0,39968,30263,0.569093,1,0.008779,1,0.991221,0.017406,0.571255,1.750533,0.050129
5688,354,0,39967,30264,0.569079,1,0.00878,1,0.99122,0.017406,0.57124,1.750577,0.050141
5689,354,0,39965,30266,0.569051,1,0.00878,1,0.99122,0.017407,0.571212,1.750663,0.050168
5690,354,0,39964,30267,0.569036,1,0.00878,1,0.99122,0.017408,0.571198,1.750707,0.050178
5691,354,0,39963,30268,0.569022,1,0.00878,1,0.99122,0.017408,0.571184,1.75075,0.050198
5692,354,0,39957,30274,0.568937,1,0.008782,1,0.991218,0.017411,0.571099,1.751011,0.050198
5693,354,0,39956,30275,0.568923,1,0.008782,1,0.991218,0.017411,0.571085,1.751054,0.050203
5694,354,0,39955,30276,0.568908,1,0.008782,1,0.991218,0.017411,0.57107,1.751098,0.050207
5695,354,0,39954,30277,0.568894,1,0.008782,1,0.991218,0.017412,0.571056,1.751141,0.050226
5696,354,0,39915,30316,0.568339,1,0.008791,1,0.991209,0.017429,0.570504,1.752837,0.050226
5697,354,0,39914,30317,0.568325,1,0.008791,1,0.991209,0.017429,0.570489,1.752881,0.050226
5698,354,0,39913,30318,0.56831,1,0.008791,1,0.991209,0.017429,0.570475,1.752924,0.050226
5699,354,0,39912,30319,0.568296,1,0.008792,1,0.991208,0.01743,0.570461,1.752968,0.050226
5700,354,0,39911,30320,0.568282,1,0.008792,1,0.991208,0.01743,0.570447,1.753011,0.050226
5701,354,0,39910,30321,0.568268,1,0.008792,1,0.991208,0.017431,0.570433,1.753055,0.050226
5702,354,0,39909,30322,0.568253,1,0.008792,1,0.991208,0.017431,0.570419,1.753098,0.050228
5703,354,0,39908,30323,0.568239,1,0.008792,1,0.991208,0.017432,0.570404,1.753142,0.050229
5704,354,0,39903,30328,0.568168,1,0.008794,1,0.991206,0.017434,0.570334,1.75336,0.050232
5705,354,0,39898,30333,0.568097,1,0.008795,1,0.991205,0.017436,0.570263,1.753577,0.050233
5706,354,0,39897,30334,0.568082,1,0.008795,1,0.991205,0.017436,0.570249,1.753621,0.050256
5707,354,0,39896,30335,0.568068,1,0.008795,1,0.991205,0.017437,0.570234,1.753665,0.050266
5708,354,0,39895,30336,0.568054,1,0.008795,1,0.991205,0.017437,0.57022,1.753708,0.050267
5709,354,0,39894,30337,0.56804,1,0.008795,1,0.991205,0.017438,0.570206,1.753752,0.050274
5710,354,0,39893,30338,0.568026,1,0.008796,1,0.991204,0.017438,0.570192,1.753795,0.050278
5711,354,0,39892,30339,0.568011,1,0.008796,1,0.991204,0.017438,0.570178,1.753839,0.05028
5712,354,0,39891,30340,0.567997,1,0.008796,1,0.991204,0.017439,0.570164,1.753882,0.050284
